adlib_id,female_13-17,female_18-24,female_25-34,female_35-44,female_45-54,female_55-64,female_65+,male_13-17,male_18-24,male_25-34,male_35-44,male_45-54,male_55-64,male_65+,unknown_13-17,unknown_18-24,unknown_25-34,unknown_35-44,unknown_45-54,unknown_55-64,unknown_65+,unknown_Unknown
457577298781984,,0.017,0.06,0.106,0.225,0.029,,,0.054,0.172,0.147,0.162,0.018,,,0,0.003,0.004,0.002,0,,
3504141289691974,,0.01,0.013,0.029,0.057,0.097,0.15,,0.079,0.085,0.088,0.128,0.122,0.137,,0,0.001,0.002,0.001,0.001,0.001,
277797707120194,,0.03,0.025,0.041,0.066,0.072,0.085,,0.145,0.124,0.109,0.124,0.085,0.083,,0.001,0.001,0.001,0.001,0.002,0.002,
174390714400086,,0.003,0.011,0.03,0.09,0.077,,,0.075,0.122,0.186,0.248,0.154,,,,0,0.003,0.002,0.001,,
262718455567053,,0.054,0.08,0.147,0.143,0.072,,,0.077,0.111,0.153,0.115,0.046,,,0,0,0.001,0,,,
503382907713833,,0.048,0.084,0.1,0.086,0.035,,,0.12,0.212,0.171,0.105,0.035,,,0.001,0.001,0.001,0,0,,
1100239207160748,,0.012,0.017,0.051,0.093,0.066,,,0.131,0.123,0.169,0.214,0.121,,,,,0.001,0.001,0,,
2856551924559362,,0.027,0.029,0.049,0.076,0.041,,,0.182,0.189,0.173,0.157,0.072,,,0.001,0.001,0.001,0.002,0.001,,
1175427342877946,,0.064,0.088,0.114,0.092,0.04,,,0.128,0.176,0.161,0.099,0.034,,,0.001,0.001,0.001,0,0,,
425966882036389,,0.05,0.092,0.084,0.091,0.071,0.066,,0.089,0.152,0.109,0.085,0.056,0.049,,0,0.001,0.002,0.001,0.001,0.001,
902306100622413,,0.081,0.07,0.069,0.073,,,,0.253,0.168,0.163,0.113,,,,0.003,0.001,0.006,,,,
267379641649638,,0.056,0.069,0.102,0.092,0.045,,,0.133,0.163,0.184,0.111,0.042,,,0.001,0.001,0.001,0.001,0,,
5113929228679667,,0.007,0.014,0.042,0.086,0.065,,,0.117,0.119,0.184,0.221,0.138,,,,0.001,0.002,0.002,0.001,,
441425290425037,,0.059,0.077,0.11,0.096,0.067,,,0.122,0.15,0.167,0.099,0.049,,,0.001,0.001,0.001,0,0,,
344564470323675,,0.037,0.039,0.067,0.089,0.054,,,0.183,0.149,0.162,0.145,0.069,,,0,0.001,0.001,0.001,0,,
258330906006733,,0.064,0.095,0.128,0.118,0.094,,,0.102,0.13,0.122,0.09,0.053,,,0,0.001,0.001,0,0,,
901626610658220,,0.019,0.024,0.069,0.112,0.083,,,0.107,0.104,0.158,0.201,0.119,,,,0.001,0.002,0,0.001,,
185410886503794,,,,,,,,,0.234,0.414,0.263,0.089,,,,,,,,,,
287298212752400,0.001,0.01,0.043,0.109,0.159,0.015,,0.005,0.045,0.142,0.229,0.221,0.016,,,0,0.001,0.001,0,0,,
275365950720309,,0.017,0.021,0.01,0.007,0.006,,,0.249,0.445,0.15,0.065,0.023,,,0.001,0.002,0.002,0,0,,
426614835070326,,0.051,0.069,0.095,0.091,0.045,,,0.135,0.174,0.176,0.118,0.042,,,0.001,0.001,0.001,0,0,,
298592131625468,,0.017,0.025,0.049,0.081,0.059,,,0.146,0.155,0.181,0.186,0.095,,,0,0.001,0.001,0.002,0.001,,
736105937061512,,0.257,0.077,0.012,,,,,0.484,0.149,0.016,,,,,0.003,0.001,,,,,
3000206190224928,,0.026,0.05,0.095,0.094,,,,0.125,0.237,0.228,0.133,,,,0.001,0.003,0.006,0.002,,,
371563500507637,,0.025,0.028,0.046,0.071,0.086,0.108,,0.091,0.114,0.116,0.123,0.097,0.09,,0,0.001,0.001,0.001,0.001,0.001,
733929980625345,,0.023,0.021,0.047,0.09,0.121,0.132,,0.082,0.084,0.099,0.118,0.094,0.087,,0,0.001,0.001,0,0.001,0,
467972294341902,,0.016,0.017,0.029,0.051,0.075,0.096,,0.092,0.093,0.123,0.148,0.128,0.128,,0,0.001,0.002,0,0.001,0.001,
717014595647394,,0.032,0.043,0.044,0.056,0.063,0.067,,0.144,0.192,0.128,0.1,0.064,0.062,,0,0.001,0.001,0.001,0.001,0,
140905984524660,,,0.04,0.08,0.06,0.073,0.087,,0.08,0.107,0.073,0.14,0.12,0.127,,,,0.007,,0.007,,
264546851999805,,0.023,0.034,0.051,0.077,0.094,0.11,,0.109,0.116,0.111,0.113,0.081,0.076,,0,0.001,0.001,0.001,0.001,0.001,
756762498308558,,0.005,0.008,0.017,0.036,0.074,0.102,,0.046,0.069,0.124,0.174,0.171,0.169,,0.001,0.001,0.001,0.001,0.001,0.001,
1907036109434167,,0.014,0.024,0.039,0.058,0.072,0.091,,0.104,0.158,0.133,0.129,0.088,0.085,,0,0.001,0.001,0.001,0.001,0,
156842389633069,,0.063,0.102,0.112,0.084,0.035,,,0.133,0.201,0.148,0.089,0.029,,,0.001,0.001,0.001,0,0,,
260157102497489,,0.008,0.013,0.038,0.086,0.071,,,0.132,0.133,0.188,0.207,0.12,,,,,0.002,0.001,0,,
435144220897309,,0.049,0.066,0.131,0.145,0.072,,,0.09,0.106,0.164,0.13,0.044,,,0,0,0.001,0,,,
439937250618854,,0.013,0.017,0.035,0.084,0.054,,,0.149,0.15,0.177,0.203,0.113,,,,0.001,0.002,0.002,0.001,,
236979368158432,,0.01,0.015,0.042,0.09,0.08,,,0.118,0.105,0.174,0.212,0.149,,,,,0.002,0.001,0.002,,
1417473908588990,,0.058,0.061,0.1,0.099,0.047,,,0.149,0.156,0.167,0.117,0.041,,,0.001,0.001,0.002,0.001,0,,
180578657010272,,0.058,0.074,0.11,0.108,0.052,,,0.14,0.149,0.154,0.107,0.044,,,0.001,0.001,0.001,0,0,,
187020202970572,,0.017,0.019,0.039,0.076,0.061,,,0.174,0.159,0.164,0.182,0.104,,,0,0,0.002,0.002,0.001,,
432524367826047,0.006,0.031,0.043,0.084,0.092,,,0.026,0.166,0.221,0.194,0.13,,,,0.001,0.002,0.001,0.001,,,
448812409520493,,0.011,0.02,0.046,0.1,0.082,,,0.104,0.125,0.169,0.212,0.128,,,,0,0,0.001,0.001,,
267165125079264,,0.062,0.096,0.118,0.117,0.055,,,0.134,0.158,0.13,0.091,0.036,,,0.001,0.001,0.001,0,0,,
433795051040421,,0.008,0.017,0.035,0.074,0.056,,,0.137,0.174,0.184,0.2,0.11,,,0,0.001,0.001,0.002,0.001,,
794250644807951,,0.043,0.042,0.09,0.081,0.037,,,0.154,0.162,0.212,0.133,0.042,,,0.001,0.001,0.001,0,,,
557152005249821,,,,,,,,,0.125,0.268,0.373,0.234,,,,,,,,,,
751741098863207,,0.026,0.073,0.079,0.039,,,,0.126,0.346,0.236,0.067,,,,0.001,0.002,0.004,0.001,,,
439171163805320,,0.012,0.014,0.047,0.1,0.087,,,0.12,0.111,0.16,0.203,0.141,,,0.001,,0.002,0.001,0.001,,
260201399159843,,0.052,0.075,0.121,0.135,0.072,,,0.114,0.122,0.145,0.112,0.049,,,0,0.001,0.001,0,0,,
264872251775631,0.002,0.01,0.017,0.052,0.115,0.1,,0.006,0.053,0.082,0.174,0.244,0.141,,,,,0.001,0.001,0.001,,
193569255490171,,,,,,,,,0.315,0.35,0.232,0.104,,,,,,,,,,
478790260156236,,0.208,0.077,0.004,,,,,0.471,0.226,0.008,,,,,0.002,0.003,,,,,
199642698617760,,0.055,0.043,0.011,0.004,,,,0.351,0.399,0.105,0.028,,,,0.001,0.002,0.001,0,,,
515668936089948,,0.018,0.027,0.047,0.038,,,,0.204,0.304,0.232,0.12,,,,0.002,0.003,0.004,0.002,,,
913492796073704,,0.021,0.034,0.047,0.054,0.058,0.063,,0.16,0.172,0.148,0.111,0.069,0.058,,0,0.001,0.002,0,0.001,0,
1139548279791696,0.174,0.262,0.025,0.006,0.004,0.001,0.003,0.159,0.284,0.047,0.009,0.004,0.002,0.005,0.003,0.008,0.001,0,,0,0,0.001
3794379217284008,0.007,0.03,0.027,0.032,0.045,0.037,,0.049,0.199,0.176,0.162,0.153,0.077,,0,0.001,0.001,0.001,0.001,0,,
212270990641761,,0.216,0.124,0.048,0.006,,,,0.299,0.236,0.06,0.006,,,,0.002,0.001,0.001,,,,
483631783018761,,0.015,0.022,0.043,0.038,,,,0.17,0.252,0.27,0.182,,,,0.002,0.001,0.005,0.001,,,
2485574775083816,0.02,0.128,0.267,0.507,0.079,,,,,,,,,,,,,,,,,
2883065545261951,,0.047,0.08,0.097,0.086,0.058,,,0.123,0.213,0.167,0.087,0.039,,,0,0.001,0.001,0,0,,
473830120293672,,0.016,0.043,0.062,0.092,0.053,,,0.117,0.184,0.185,0.162,0.081,,,,0.001,0.002,0.001,0,,
3549562081833841,,0.025,0.031,0.035,0.039,0.021,,,0.272,0.277,0.158,0.103,0.037,,,0,0.001,0.001,0,,,
357575968702003,,0.041,0.08,0.116,0.102,0.096,,,0.094,0.153,0.156,0.098,0.061,,,0,0.001,0.001,0,0,,
789335705328903,,0.049,0.069,0.1,0.084,0.061,,,0.147,0.17,0.169,0.103,0.045,,,0,0.001,0.001,0,0,,
1112036389241726,,0.045,0.074,0.065,0.062,0.028,,,0.19,0.265,0.143,0.093,0.032,,,0.001,0.001,0.002,0.001,0,,
166374191970325,,0.009,0.022,0.064,0.104,0.076,,,0.081,0.115,0.19,0.21,0.125,,,0,0,0.002,0.001,0.001,,
1847698062064764,,0.051,0.061,0.08,0.051,0.018,,,0.164,0.218,0.22,0.108,0.026,,,0,0.001,0.001,0,0,,
2809443932655205,,0.037,0.057,0.132,0.147,0.081,,,0.108,0.129,0.147,0.111,0.049,,,0.001,0.001,0.001,0,0,,
988867108311053,,0.003,0.009,0.041,0.093,0.081,,,0.058,0.11,0.218,0.24,0.144,,,,0,0.001,0.001,0.001,,
217728450098136,,0.012,0.029,0.055,0.094,0.054,,,0.074,0.171,0.243,0.202,0.059,,,0.001,0.002,0.003,0.002,0,,
759160408079349,,0.008,0.015,0.044,0.083,0.07,,,0.129,0.131,0.175,0.212,0.128,,,0,0.001,0.002,0,0.001,,
440100173898014,,0.025,0.039,0.06,0.08,0.047,,,0.165,0.185,0.168,0.154,0.071,,,0,0.001,0.002,0.002,0,,
909864243100479,,0.048,0.063,0.094,0.078,0.04,,,0.16,0.191,0.171,0.111,0.04,,,0.001,0.001,0.001,0,0,,
420971415670193,0.024,0.16,0.312,0.441,0.062,,,,,,,,,,,,,,,,,
238595264608846,,,,,,,,,0.249,0.45,0.237,0.065,,,,,,,,,,
294153655414661,,0.213,0.132,0.032,0.003,,,,0.318,0.235,0.057,0.005,,,,0.002,0.003,0.001,,,,
446256440018246,,0.054,0.067,0.102,0.093,0.044,,,0.152,0.178,0.163,0.105,0.037,,,0.001,0.001,0.001,0,0,,
717169688870165,,0.015,0.026,0.053,0.094,0.069,,,0.134,0.155,0.169,0.181,0.098,,,0,0.001,0.001,0.002,0.001,,
217794866710296,,0.039,0.073,0.118,0.107,0.086,,,0.112,0.163,0.154,0.092,0.053,,,0.001,0.001,0.001,0,0,,
1087625035084426,,0.018,0.031,0.061,0.097,0.071,,,0.15,0.134,0.159,0.173,0.103,,,,0.001,0.001,0.002,0.001,,
157327106232784,0.004,0.018,0.022,0.039,0.097,0.103,,0.034,0.12,0.108,0.138,0.185,0.126,,0,0.001,0.001,0.002,0.001,0.002,,
268156164748898,,0.012,0.044,0.175,0.23,,,,0.025,0.1,0.219,0.189,,,,0,0.001,0.003,0.002,,,
135924915089247,,0.055,0.066,0.092,0.08,0.036,,,0.162,0.188,0.181,0.102,0.034,,,0.001,0.001,0.002,0,0,,
195352075690417,,0.017,0.032,0.061,0.097,0.062,,,0.126,0.154,0.175,0.182,0.089,,,0,0.001,0.002,0.002,0.001,,
146004130711240,,0.007,0.011,0.033,0.075,0.057,,,0.154,0.144,0.193,0.201,0.12,,,0,0.001,0.001,0.001,0.001,,
1614824202051857,,0.014,0.02,0.058,0.113,0.075,,,0.11,0.134,0.178,0.185,0.107,,,0,0,0.002,0.002,0.001,,
276232957354433,,0.025,0.032,0.059,0.071,,,,0.212,0.243,0.22,0.133,,,,0.001,0.001,0.003,0.001,,,
1965820823573727,,0.05,0.078,0.101,0.095,0.071,,,0.117,0.179,0.159,0.096,0.052,,,0.001,0.001,0.001,0,0,,
177297877304160,,0.014,0.023,0.045,0.08,0.053,,,0.153,0.178,0.18,0.184,0.087,,,0.001,0.001,0.001,0.002,0,,
3684007621647946,,0.009,0.018,0.036,0.091,0.076,,,0.105,0.149,0.174,0.214,0.122,,,,0.001,0.002,0.002,0,,
1121047894975840,,0.047,0.078,0.106,0.096,0.082,,,0.122,0.168,0.156,0.089,0.051,,,0.001,0.002,0.001,0,0,,
333828201403964,,0.022,0.039,0.068,0.093,0.049,,,0.142,0.188,0.166,0.157,0.071,,,0,0.001,0.001,0.002,0,,
356579135431282,,0.056,0.083,0.107,0.094,0.039,,,0.126,0.184,0.174,0.103,0.031,,,0.001,0.001,0.001,0,0,,
2626214497676269,,0.034,0.097,0.146,0.131,0.057,,,0.048,0.155,0.17,0.121,0.04,,,0,0.001,0.001,0,0,,
299724461729319,,0.014,0.028,0.068,0.11,0.077,,,0.094,0.122,0.183,0.192,0.109,,,0,,0.001,0.001,0.001,,
112604220773109,,0.014,0.016,0.041,0.065,0.051,,,0.171,0.219,0.169,0.169,0.08,,,,0.001,0.002,0.001,,,
876522839559583,,0.077,0.084,0.119,0.09,0.035,,,0.142,0.148,0.176,0.099,0.029,,,0.001,0.001,0.001,0,0,,
251360773285597,,0.022,0.078,0.145,0.022,,,,0.09,0.27,0.33,0.037,,,,0.001,0.002,0.003,0,,,
444716770312321,,0.013,0.018,0.037,0.061,0.1,0.102,,0.095,0.107,0.115,0.124,0.112,0.109,,0.001,0.001,0.002,0.001,0,0.001,
2856172841292945,,0.199,0.094,0.021,,,,,0.393,0.25,0.038,,,,,0.002,0.001,0.001,,,,
2835141046745844,,0.009,0.026,0.129,0.316,0.263,,,0.011,0.022,0.048,0.096,0.077,,,0,0,0.001,0.001,0.001,,
736683607033824,,0.017,0.04,0.063,0.009,,,,0.188,0.393,0.256,0.027,,,,0.001,0.002,0.003,0,,,
774239796855726,,0.015,0.017,0.03,0.063,0.103,0.087,,0.1,0.125,0.113,0.137,0.101,0.106,,0,,0.001,0.001,,0.001,
277020797110399,,0.021,0.028,0.045,0.062,0.036,,,0.19,0.225,0.171,0.153,0.066,,,0,0.001,0.001,0.002,0,,
225152249321633,,0.055,0.068,0.094,0.086,0.038,,,0.149,0.184,0.175,0.11,0.038,,,0.001,0.001,0.001,0.001,0,,
261400388821799,,0.051,0.083,0.133,0.12,0.05,,,0.095,0.139,0.18,0.112,0.034,,,0,0.001,0.001,0,0,,
140993284560202,,0.013,0.02,0.055,0.117,0.079,,,0.112,0.13,0.163,0.203,0.103,,,0,0.001,0.001,0.002,0.001,,
131402658804079,,0.066,0.099,0.139,0.12,0.053,,,0.101,0.13,0.149,0.104,0.036,,,0.001,0.001,0.001,0,0,,
1173460413073836,,0.002,0.012,0.044,0.099,0.081,,,0.069,0.111,0.192,0.24,0.145,,,,,0.002,0.003,0.001,,
433905417831789,,0.014,0.023,0.028,0.06,0.105,0.12,,0.078,0.12,0.111,0.127,0.106,0.102,,0.001,0.002,0.001,0.002,0,0.001,
1152257961907835,,0.02,0.084,0.257,0.21,,,,0.026,0.1,0.175,0.121,,,,0,0.002,0.004,0.002,,,
182923453271130,,0.105,0.092,0.07,0.048,,,,0.259,0.222,0.125,0.071,,,,0.001,0.002,0.002,0.001,,,
965754073957742,,0.082,0.097,0.065,0.033,,,,0.271,0.249,0.136,0.059,,,,0.002,0.002,0.002,0.001,,,
856588455124512,,0.06,0.093,0.118,0.088,0.072,,,0.124,0.176,0.153,0.074,0.041,,,0,0.001,0.001,0,0,,
128876602472155,,0.02,0.044,0.058,0.08,0.055,,,0.134,0.177,0.182,0.166,0.081,,,,0,0.002,0.001,0,,
475442323473176,,0.017,0.034,0.057,0.095,0.066,,,0.162,0.162,0.163,0.156,0.084,,,,0,0.001,0.003,0.001,,
189639426083914,,0.092,0.131,0.107,0.065,0.021,,,0.17,0.216,0.122,0.057,0.015,,,0.001,0.001,0.002,0,0,,
277605570428023,,0.065,0.092,0.095,0.072,0.029,,,0.148,0.228,0.16,0.083,0.025,,,0.001,0.001,0.001,0,0,,
259555209064337,,0.017,0.027,0.046,0.072,0.051,,,0.177,0.226,0.166,0.15,0.065,,,0,0.001,0.001,0.001,0,,
279852023496358,,0.024,0.051,0.087,0.122,0.07,,,0.108,0.139,0.16,0.157,0.078,,,0,0,0.001,0.002,0.001,,
438227887626301,,0.064,0.069,0.095,0.088,0.041,,,0.155,0.166,0.17,0.11,0.038,,,0.001,0.001,0.001,0,0,,
1391550754519616,,0.01,0.011,0.025,0.047,0.086,0.101,,0.081,0.101,0.123,0.149,0.137,0.121,,0.001,0.001,0.001,0.001,0.001,0.002,
136826274987471,,0.067,0.104,0.111,0.092,0.07,,,0.139,0.171,0.134,0.072,0.038,,,0,0.002,0.001,0,,,
508449303475139,,0.023,0.023,0.04,0.075,0.047,,,0.179,0.192,0.176,0.155,0.084,,,,0.003,0.002,0.002,,,
818694055526417,,0.473,0.136,,,,,,0.275,0.112,,,,,,0.003,0.001,,,,,
449658133117104,,0.008,0.017,0.019,0.042,0.076,0.083,,0.1,0.127,0.112,0.142,0.143,0.125,,0,0.001,0.001,0.001,0.001,0.001,
429418568340852,,0.012,0.029,0.056,0.103,0.067,,,0.134,0.146,0.178,0.18,0.09,,,,0.001,0.002,0.002,0.001,,
432103241402226,,0.043,0.074,0.159,0.139,0.066,,,0.085,0.119,0.162,0.111,0.039,,,0,0.001,0.001,0,0,,
147173843912322,,0.099,0.102,0.08,0.051,0.021,,,0.21,0.227,0.128,0.062,0.018,,,0.001,0.001,0.001,0,,,
466373854396727,,0.012,0.014,0.023,0.071,0.055,,,0.165,0.185,0.186,0.182,0.102,,,,0.002,0.001,0.002,0.001,,
3703081376439503,,0.014,0.013,0.031,0.057,0.091,0.127,,0.089,0.105,0.115,0.129,0.109,0.117,,0,0.001,0.001,0.001,0.001,0.001,
531090694538829,,0.009,0.026,0.059,0.103,0.074,,,0.106,0.149,0.175,0.183,0.114,,,,0,0.001,0.001,0.001,,
127684849254408,,0.075,0.113,0.124,0.099,0.044,,,0.106,0.167,0.146,0.092,0.032,,,0,0.001,0.001,0,0,,
193537429189384,,0.021,0.045,0.062,0.054,,,,0.147,0.282,0.254,0.127,,,,0.001,0.003,0.004,0.001,,,
2901865096758310,,0.012,0.017,0.032,0.058,0.073,0.109,,0.081,0.121,0.14,0.134,0.101,0.117,,0.001,0.001,0.002,0.001,0,0.001,
694334494568554,,0.03,0.066,0.05,0.05,0.043,0.048,,0.139,0.259,0.132,0.088,0.045,0.043,,0,0.002,0.002,0.001,0.001,0.001,
129666338964437,,0.009,0.017,0.028,0.067,0.118,0.149,,0.065,0.068,0.093,0.132,0.122,0.129,,0,0,0.001,0,0.001,0.001,
2124054957726126,,,,,,,,,0.533,0.396,0.071,,,,,,,,,,,
752659785357052,,0.016,0.057,0.162,0.185,,,,0.037,0.133,0.225,0.176,,,,0,0.002,0.004,0.002,,,
1171072176681533,,0.07,0.12,0.152,0.145,0.062,,,0.097,0.13,0.122,0.071,0.027,,,0.001,0.001,0.001,0,0,,
213201240501965,,0.066,0.076,0.099,0.09,0.044,,,0.132,0.168,0.167,0.112,0.043,,,0.001,0.001,0.001,0,0,,
124875569467449,,0.015,0.017,0.036,0.064,0.094,0.114,,0.087,0.108,0.115,0.111,0.112,0.12,,0.001,0.001,0.003,0.001,0.001,0.002,
720464478662107,,0.013,0.018,0.035,0.055,0.077,0.109,,0.105,0.107,0.122,0.141,0.103,0.111,,0,0.001,0.002,0.001,0.001,0.001,
1641969382671066,,0.008,0.008,0.018,0.05,0.115,0.123,,0.052,0.055,0.091,0.144,0.171,0.16,,0,0.001,0.001,,0.001,0.001,
729905047885672,,0.073,0.085,0.109,0.091,0.068,,,0.149,0.153,0.139,0.086,0.045,,,0.001,0.001,0.001,0,0,,
1120118248433872,,0.006,0.008,0.013,0.044,0.089,0.154,,0.081,0.072,0.095,0.129,0.126,0.178,,,0,0.003,0,0,0,
105941948109448,,0.009,0.017,0.058,0.151,0.246,0.24,,0.018,0.028,0.043,0.066,0.063,0.057,,0,0.001,0.001,0.001,0.001,0.001,
425361972022530,,0.014,0.024,0.046,0.087,0.07,,,0.137,0.146,0.169,0.186,0.115,,,0.001,0,0.001,0.001,0.001,,
1589771234744391,,0.077,0.086,0.123,0.1,0.045,,,0.149,0.142,0.149,0.092,0.034,,,0.001,0.001,0.001,0,0,,
1478416915695346,0.139,0.165,0.012,0.005,0.002,0.001,0.001,0.224,0.358,0.055,0.012,0.006,0.001,0.005,0.004,0.01,0.001,0,0,,0,
422310882179370,0.009,0.024,0.021,0.022,0.031,0.042,,0.069,0.256,0.19,0.133,0.112,0.085,,0,0.001,0.002,0.001,0.001,0.001,,
130913085557129,0.011,0.01,0.032,0.074,0.126,0.018,,0.054,0.096,0.151,0.193,0.21,0.02,,0,0,0.002,0.003,0.001,0,,
869728553826959,,0.009,0.015,0.03,0.062,0.068,,,0.161,0.164,0.159,0.202,0.127,,,0,0.001,,0.001,0.001,,
861789097933904,,0.061,0.097,0.138,0.11,0.046,,,0.102,0.148,0.158,0.104,0.035,,,0,0.001,0.001,0,0,,
282701283274069,,0.011,0.02,0.026,0.036,0.059,0.101,,0.111,0.153,0.125,0.108,0.106,0.135,,0.001,0.002,0.003,0.001,0.002,0.001,
418121235934533,,0.063,0.098,0.116,0.085,0.036,,,0.141,0.18,0.159,0.091,0.029,,,0,0.001,0.001,0,0,,
241124774180423,,0.026,0.037,0.057,0.077,0.042,,,0.183,0.206,0.166,0.14,0.062,,,0,0.001,0.001,0.001,0,,
214535000366723,,0.052,0.1,0.128,0.104,0.044,,,0.122,0.181,0.157,0.083,0.027,,,0.001,0.001,0.001,0,0,,
1857353194413547,,0.01,0.025,0.055,0.094,0.073,,,0.12,0.147,0.17,0.201,0.1,,,0,0,0.001,0.002,0.001,,
420987219232210,,0.004,0.015,0.034,0.059,0.1,0.095,,0.035,0.099,0.172,0.176,0.111,0.093,,,0.001,0.002,0.001,0.001,0.001,
171034918128489,,0.025,0.086,0.212,0.035,,,,0.073,0.224,0.299,0.038,,,,0.001,0.003,0.004,0,,,
2823588647916639,0.006,0.013,0.029,0.066,0.095,0.01,,0.047,0.15,0.183,0.201,0.177,0.014,,0,0,0.002,0.002,0.001,0,,
258740085688163,,,0.005,0.018,0.062,0.135,,,,0.097,0.228,0.248,0.206,,,,0.001,0.001,0.001,0,,
461636951537189,,0.055,0.089,0.029,0.008,,,,0.239,0.402,0.144,0.029,,,,0.001,0.002,0.001,0,,,
325781042181699,,0.019,0.025,0.043,0.062,0.077,0.111,,0.094,0.119,0.128,0.123,0.093,0.1,,0.001,0.001,0.002,0.001,0,0.001,
420903958967912,,0.061,0.088,0.127,0.1,0.041,,,0.121,0.164,0.173,0.091,0.031,,,0,0.001,0.001,0,0,,
518029965825791,,0.007,0.02,0.055,0.11,0.093,,,0.083,0.113,0.153,0.217,0.143,,,,0.001,0.001,0.002,0.002,,
449959876352435,,0.056,0.078,0.09,0.072,0.056,,,0.162,0.195,0.161,0.083,0.044,,,0.001,0.001,0.001,0,0,,
176434420552392,,0.011,0.019,0.035,0.062,0.109,0.172,,0.06,0.079,0.09,0.114,0.117,0.127,,0,0.001,0.002,0.001,0.001,0,
2819257344964967,,0.018,0.031,0.051,0.058,,,,0.157,0.227,0.279,0.169,,,,0.001,0.003,0.004,0.001,,,
816209385636153,,0.052,0.083,0.117,0.095,0.045,,,0.138,0.17,0.164,0.098,0.032,,,0.001,0.001,0.001,0,0,,
756174941984074,,0.014,0.024,0.04,0.075,0.062,,,0.167,0.184,0.171,0.165,0.093,,,0,0,0.002,0.002,0.001,,
807810050078149,,0.016,0.051,0.1,0.098,,,,0.079,0.219,0.256,0.173,,,,0,0.002,0.003,0.002,,,
718725662140252,,0.015,0.021,0.036,0.063,0.047,,,0.213,0.17,0.168,0.168,0.093,,,0.001,0.001,0.001,0.002,0.001,,
124355726228834,,0.064,0.081,0.102,0.101,0.056,,,0.133,0.152,0.147,0.117,0.042,,,0.001,0.001,0.001,0,0,,
107194237959783,,0.03,0.044,0.068,0.095,0.057,,,0.163,0.179,0.151,0.14,0.068,,,0,0.001,0.002,0.001,0,,
462763981547512,,0.071,0.101,0.113,0.085,0.036,,,0.153,0.189,0.148,0.077,0.024,,,0,0.001,0.001,0,0,,
762498264662632,,0.079,0.108,0.095,0.069,0.025,,,0.171,0.215,0.139,0.073,0.021,,,0.001,0.001,0.001,0,0,,
173046214607694,,0.022,0.039,0.055,0.077,0.041,,,0.152,0.211,0.182,0.148,0.068,,,0.001,0.002,0.002,0.001,0,,
245741627144134,,0.074,0.103,0.127,0.114,0.058,,,0.115,0.14,0.137,0.095,0.034,,,0.001,0.001,0.001,0,,,
2814088082189105,,0.012,0.017,0.035,0.08,0.08,,,0.13,0.107,0.154,0.222,0.157,,,,0.001,0.002,0.001,0.001,,
235136144771133,,0.019,0.034,0.041,0.046,0.019,,,0.131,0.255,0.242,0.159,0.045,,,0.001,0.003,0.004,0.001,0,,
182052040337613,,0.06,0.145,0.09,0.063,0.039,0.031,,0.112,0.225,0.112,0.063,0.031,0.026,,0,0.001,0.001,0.001,0,0,
262773038597699,,0.028,0.022,0.029,0.04,0.06,0.094,,0.147,0.167,0.13,0.103,0.081,0.093,,0.001,0.002,0.002,0.001,0,0.001,
924437558094023,,0.058,0.126,0.081,0.056,0.034,0.027,,0.135,0.246,0.113,0.064,0.029,0.027,,0,0.001,0.001,0.001,0,0,
426451745341693,,0.029,0.093,0.062,0.039,0.028,0.031,,0.104,0.27,0.159,0.085,0.046,0.047,,0,0.002,0.003,0.001,0,0.001,
166468148341130,,0.027,0.095,0.066,0.041,0.03,0.032,,0.097,0.258,0.162,0.089,0.048,0.048,,0,0.002,0.003,0.001,0,0.001,
177068857543156,,0.028,0.094,0.064,0.036,0.027,0.029,,0.103,0.269,0.164,0.086,0.045,0.046,,0,0.002,0.003,0.001,0,0.001,
449777832874119,,0.028,0.095,0.06,0.041,0.032,0.035,,0.099,0.263,0.154,0.088,0.048,0.049,,0,0.002,0.003,0.001,0,0.001,
812539172671963,,0.057,0.125,0.076,0.054,0.033,0.028,,0.135,0.251,0.116,0.064,0.029,0.027,,0,0.001,0.001,0.001,0,0,
832596977290641,,0.058,0.131,0.082,0.057,0.034,0.027,,0.13,0.246,0.112,0.063,0.029,0.027,,0,0.001,0.001,0.001,0,0,
916913628848503,,0.061,0.13,0.079,0.052,0.031,0.025,,0.131,0.255,0.117,0.063,0.027,0.025,,0,0.001,0.001,0.001,0,0,
1620957204772364,0.064,0.34,0.245,0.16,0.172,0.019,,,,,,,,,,,,,,,,
412703059958144,,0.064,0.078,0.087,0.073,0.034,,,0.175,0.196,0.163,0.093,0.032,,,0.001,0.001,0.001,0,0,,
745852299396500,,0.022,0.03,0.051,0.077,0.054,,,0.182,0.176,0.166,0.157,0.08,,,0.001,0.001,0.001,0.002,0.001,,
327243521956529,,0.06,0.095,0.068,0.029,,,,0.148,0.292,0.212,0.091,,,,0,0.002,0.001,0.001,,,
865855224256124,,,,,,,,,0.217,0.448,0.261,0.074,,,,,,,,,,
833273160564281,0.051,0.176,0.183,0.228,0.326,0.035,,,,,,,,,,,,,,,,
1745049102321847,,0.086,0.099,0.039,0.026,0.026,0.03,,0.181,0.225,0.129,0.06,0.037,0.048,,0.002,0.004,0.005,0.001,0.001,0.001,
